,periodIndex,arrivalEvent,requestStartWaiting,requestType,requestWaitingTime,totalInQueue,requestProcessed,totalTimeInSystem,requestCancelled,nextPeriodOptimalServers,CurrentPeriodNumberOfServers,periodReward,nextPeriodReward
404,404,74360,74360,0.6686256051640667,0.8919002075831294,19.01826250672405,74323,2.559720783475789,3.0,36.0,37,63214.0,60256.0
405,405,71038,71038,0.6688110588699007,0.6666921573835631,13.696669388214758,71059,2.3345967345320315,1.0,32.0,36,60256.0,53600.0
406,406,63190,63190,0.6683177717993354,0.6776578055700638,12.425098908055071,63206,2.346281555876746,2.0,30.0,32,53600.0,49942.0
407,407,58941,58941,0.6665818360733615,0.6412219134421714,11.022361344395245,58942,2.307963158819679,0.0,22.0,30,49942.0,35570.0
408,408,42174,42174,0.6637976004173187,0.4615183451495098,5.863375539431877,42170,2.125422384180461,0.0,17.0,22,35570.0,27241.0
409,409,32323,32323,0.6650063422330847,0.4804518998742644,4.764223617857254,32341,2.145294859109966,0.0,15.0,17,27241.0,23612.0
410,410,28102,28102,0.6715892107323322,0.4176908420284284,3.685431641876023,28112,2.0893684851141785,0.0,15.0,15,23612.0,24910.0
411,411,29413,29413,0.6670519838166797,0.6838691559449592,6.068371128412607,29410,2.350273505996201,0.0,14.0,15,24910.0,23152.0
412,412,27353,27353,0.6671663071692319,0.6825086798293548,5.661828684239389,27352,2.348893630895066,0.0,19.0,14,23152.0,30787.0
413,413,36496,36496,0.664127575624726,0.4786579736744156,5.309266768960982,36487,2.141420322362544,0.0,24.0,19,30787.0,39590.0
414,414,46789,46789,0.6676783004552352,0.6190822877057394,8.544422834426895,46790,2.2867303690574423,0.0,28.0,24,39590.0,46830.0
415,415,55237,55237,0.6641924796784764,0.6726199149273366,10.824193927983057,55230,2.3375219916445977,0.0,30.0,28,46830.0,50255.0
416,416,59279,59279,0.6677575532650686,0.707992123932706,12.206936689215404,59270,2.3762650646712395,5.0,31.0,30,50255.0,53022.0
417,417,62323,62323,0.6674582417406094,0.9268941178633164,16.608186383839033,62328,2.594180619315893,2.0,33.0,31,53022.0,55965.0
418,418,65890,65890,0.6696160267111854,0.8090772273307508,15.337714372438914,65877,2.479096621908716,4.0,33.0,33,55965.0,56368.0
419,419,66296,66296,0.6691957282490648,0.8645211234163266,16.47722336189212,66277,2.533205458993101,3.0,33.0,33,56368.0,55764.0
420,420,65643,65643,0.6668037719177978,0.7564929888144588,14.325487866185275,65664,2.4245626516956755,0.0,32.0,33,55764.0,53709.0
421,421,63300,63300,0.6677725118483412,0.7160576353673677,13.155387045813589,63309,2.384097532513064,0.0,32.0,32,53709.0,53508.0
422,422,63111,63111,0.6624043352189001,0.6565963107797551,12.032577522143525,63108,2.320116510193656,0.0,31.0,32,53508.0,52166.0
423,423,61457,61457,0.6669541305302895,0.72946595736854,12.991685243340871,61469,2.396650892621989,1.0,31.0,31,52166.0,51712.0
424,424,61027,61027,0.6656070263981516,0.6205546310629462,11.012895931309092,61012,2.2867919267511736,0.0,31.0,31,51712.0,51817.0
425,425,61121,61121,0.6687554195775592,0.6675572839274485,11.837928044371004,61123,2.3370187834401204,2.0,31.0,31,51817.0,51773.0
426,426,61068,61068,0.6680585576734133,0.6440077237098502,11.450530556101397,61076,2.3118157822756387,1.0,32.0,31,51773.0,54151.0
427,427,63751,63751,0.6651974086680993,0.7595554411029515,13.963090775046666,63751,2.425859967298801,0.0,34.0,32,54151.0,57750.0
428,428,67953,67953,0.6640472091004076,0.8062738115553274,15.774255735581946,67950,2.470677048128566,0.0,33.0,34,57750.0,55831.0
429,429,65742,65742,0.6655866873535944,0.7707841749838428,14.628608804113048,65737,2.43560439744594,2.0,29.0,33,55831.0,49512.0
430,430,58223,58223,0.6689109114954571,0.8987803241374422,15.107139790117309,58230,2.566745533673135,6.0,26.0,29,49512.0,44475.0
431,431,52308,52308,0.6681387168310775,1.0103539403050203,15.305115852259693,52302,2.6781105949454083,9.0,24.0,26,44475.0,40044.0
432,432,47241,47241,0.6651213987849538,0.6572958706163355,9.12237251539976,47244,2.323689920226494,0.0,21.0,24,40044.0,35197.0
433,433,41480,41480,0.6661041465766635,0.7645622218084702,9.332304725168756,41497,2.4305529538348294,0.0,18.0,21,35197.0,29706.0
434,434,35107,35107,0.663628336229242,0.618931015116807,6.555701142222349,35106,2.281417042254549,0.0,16.0,18,29706.0,25660.0
435,435,30454,30454,0.6686477966769554,0.4993909153999793,4.682012215144152,30460,2.1702892464544097,0.0,20.0,16,25660.0,32311.0
436,436,38317,38317,0.6662577968003758,0.4779766497925364,5.559568859775035,38311,2.144163906863429,0.0,22.0,20,32311.0,36563.0
437,437,43180,43180,0.6652385363594256,0.6604590469037624,8.43300138953219,43163,2.324747219954094,0.0,28.0,22,36563.0,47426.0
438,438,55826,55826,0.6665711317307348,0.7759568096359545,12.540035109088954,55829,2.44169886777901,1.0,33.0,28,47426.0,55309.0
439,439,65230,65230,0.6652767131687873,0.6698965219678608,12.666625785681434,65218,2.333913500297833,3.0,36.0,33,55309.0,60284.0
440,440,71084,71084,0.6665072308817737,0.6371321143448871,13.079539699510438,71084,2.303820505463001,0.0,37.0,36,60284.0,63341.0
441,441,74473,74473,0.6685778738603252,0.9020438295474826,19.2459951928887,74456,2.571203773130668,5.0,38.0,37,63341.0,65150.0
442,442,76560,76560,0.6644461859979102,0.88358234397508,19.34683908045977,76556,2.5475047753634468,2.0,39.0,38,65150.0,66751.0
443,443,78460,78460,0.6652052001019628,0.8988721324390941,20.185011470813155,78481,2.564803578542173,10.0,39.0,39,66751.0,66473.0
444,444,78180,78180,0.6658864159631619,0.8153582213877569,18.234190330007674,78188,2.479788298186731,5.0,39.0,39,66473.0,65532.0
445,445,77254,77254,0.6661143759546432,0.6833440029921315,15.177880756983456,77238,2.349034759500304,2.0,37.0,39,65532.0,63297.0
446,446,74394,74394,0.6661021050084684,0.8850172179948652,18.85178912277872,74400,2.5518040026760453,1.0,37.0,37,63297.0,62795.0
447,447,73886,73886,0.6659312995696073,0.7882469861514576,16.712110548683107,73895,2.4539522979100856,0.0,36.0,37,62795.0,61053.0
448,448,71879,71879,0.6668707132820434,0.8049877366501065,16.62029243589922,71865,2.4711964222776266,4.0,36.0,36,61053.0,61388.0
449,449,72180,72180,0.6677888611803824,0.871948660758913,18.05339429204766,72194,2.540645970893735,2.0,37.0,36,61388.0,62912.0
450,450,74017,74017,0.6655498061256198,0.7908216052818104,16.821608549387303,74018,2.456540560730543,2.0,39.0,37,62912.0,65668.0
451,451,77397,77397,0.6662015323591354,0.6895114829554274,15.36602193883484,77374,2.356336281425487,2.0,40.0,39,65668.0,67642.0
452,452,79635,79635,0.6684498022226408,0.7397011890640514,16.904752935267158,79642,2.407663611609209,0.0,39.0,40,67642.0,65319.0
453,453,77020,77020,0.6664762399376786,0.6472568556879875,14.37827836925474,77019,2.3135053159223875,0.0,34.0,39,65319.0,58392.0
454,454,68597,68597,0.6674927474962462,0.9247134188481776,18.188827499744885,68607,2.592417217233637,5.0,33.0,34,58392.0,55601.0
455,455,65499,65499,0.6679033267683476,0.69433173293623,13.16377349272508,65501,2.361439328396167,0.0,25.0,33,55601.0,42486.0
456,456,49991,49991,0.663239383088956,0.8414315785119613,12.205236942649677,49992,2.5059849314346363,2.0,21.0,25,42486.0,35167.0
457,457,41463,41463,0.6646166461664617,0.7251535171292744,8.857535634179872,41473,2.390150773636652,2.0,19.0,21,35167.0,30894.0
458,458,36576,36576,0.6670494313210849,0.5326482696400561,5.884432414698162,36594,2.2001616319059885,0.0,20.0,19,30894.0,32388.0
459,459,38401,38401,0.668368011249707,0.5268119319493533,6.11116897997448,38388,2.1945542189142757,0.0,21.0,20,32388.0,33720.0
460,460,40011,40011,0.6661168178750844,0.4508984120567048,5.469071005473495,40020,2.1169534593783106,0.0,24.0,21,33720.0,40486.0
461,461,47696,47696,0.6669532036229453,0.7735441369957888,10.7640053673264,47686,2.439625447363503,0.0,30.0,24,40486.0,50822.0
462,462,59836,59836,0.665753058359516,0.8150018842891871,14.093288321411858,59822,2.480804114140741,0.0,35.0,30,50822.0,59716.0
463,463,70221,70221,0.6648296093761126,0.8633661149219523,17.418777858475384,70225,2.528182899528145,3.0,39.0,35,59716.0,65218.0
464,464,76939,76939,0.6672948699619179,0.6428303386417049,14.228778642820936,76918,2.3106610911580043,0.0,41.0,39,65218.0,69065.0
465,465,81359,81359,0.6683710468417754,0.7317176663436612,17.096313868164554,81368,2.4012067828191426,1.0,42.0,41,69065.0,71841.0
466,466,84468,84468,0.6706208268219918,0.910852563785884,21.962293412890087,84459,2.580830645210563,6.0,43.0,42,71841.0,73665.0
467,467,86580,86580,0.6656156156156157,0.8671781102463099,21.404123354123357,86574,2.5324244832259546,3.0,42.0,43,73665.0,71063.0
468,468,83655,83655,0.6675990675990676,0.7547046404119752,18.0879803956727,83669,2.421588974511616,2.0,41.0,42,71063.0,70426.0
469,469,82766,82766,0.6659618684000677,0.920601350159706,21.75778701399125,82771,2.586927943343271,15.0,41.0,41,70426.0,69400.0
470,470,81704,81704,0.6701385489082542,0.7713490163197182,18.057157544306275,81700,2.441254173366369,0.0,41.0,41,69400.0,68684.0
471,471,80984,80984,0.6687123382396523,0.6981751232860465,16.28405610984886,80990,2.367299616928653,2.0,39.0,41,68684.0,66904.0
472,472,78627,78627,0.6639831101275643,0.8897423044395592,19.9827540157961,78613,2.5536074558906625,3.0,40.0,39,66904.0,67103.0
473,473,79092,79092,0.6652632377484449,0.6681806916822309,15.20290294846508,79103,2.333016401831222,0.0,40.0,40,67103.0,67397.0
474,474,79394,79394,0.6663349875305439,0.7205978108788341,16.453863012318312,79400,2.387380508962944,1.0,42.0,40,67397.0,71303.0
475,475,83919,83919,0.6661066027955529,0.7840041264546166,18.852953443201184,83903,2.450109221026392,0.0,42.0,42,71303.0,72393.0
476,476,85007,85007,0.6628512945992683,0.9169050210307922,22.216593927558907,84993,2.5799494173632125,0.0,42.0,42,72393.0,71738.0
477,477,84373,84373,0.6688158534128217,0.895499966167193,21.552866438315576,84368,2.565398735779106,10.0,37.0,42,71738.0,62724.0
478,478,73788,73788,0.6675611210494932,0.8116304545765806,17.20085921830108,73824,2.4802757181201893,0.0,35.0,37,62724.0,59088.0
479,479,69588,69588,0.6686497672012416,0.7374684138980809,14.795266425245732,69588,2.405734609921954,0.0,26.0,35,59088.0,42957.0
480,480,50750,50750,0.6685517241379311,0.6126736673266967,9.119408866995071,50757,2.2818171245052365,0.0,22.0,26,42957.0,36005.0
481,481,42588,42588,0.6631210669672208,0.519201336394811,6.608058608058608,42605,2.182412679281817,0.0,20.0,22,36005.0,32339.0
482,482,38351,38351,0.6645980548095226,0.4700939396375583,5.4603009048003965,38339,2.1337633321008096,0.0,20.0,20,32339.0,33563.0
483,483,39563,39563,0.6678462199529864,0.7750729555714265,9.039354952859997,39569,2.443663805512001,2.0,21.0,20,33563.0,34491.0
484,484,40788,40788,0.6646562714523879,0.5376842659675717,6.561169951946651,40791,2.2021514748054902,0.0,24.0,21,34491.0,39967.0
485,485,47179,47179,0.6654231755653999,0.6557812858008583,9.10968863265436,47167,2.32192538362927,0.0,31.0,24,39967.0,51459.0
486,486,60761,60761,0.6682575994470137,0.5809196346800938,10.28896825266207,60759,2.249124033092088,0.0,35.0,31,51459.0,58877.0
487,487,69402,69402,0.6663640817267514,0.7252199363300849,14.554537333218065,69383,2.3913170246741298,2.0,39.0,35,58877.0,64875.0
488,488,76568,76568,0.667811618430676,0.6036135622834069,13.347690941385435,76575,2.2710486890018653,0.0,41.0,39,64875.0,69807.0
489,489,82124,82124,0.6666139009303005,0.8262389527958747,19.414848278213437,82107,2.492397507999537,0.0,42.0,41,69807.0,71553.0
490,490,84155,84155,0.6702394391301765,0.8229019695876231,19.787974570732576,84156,2.492651742167138,1.0,43.0,42,71553.0,73359.0
491,491,86288,86288,0.6662224179491933,0.8470477307478795,20.854603189319487,86274,2.513498363456192,5.0,42.0,43,73359.0,71592.0
492,492,84194,84194,0.663788393472219,0.7786889251054889,18.73834239969594,84198,2.441481736589329,2.0,42.0,42,71592.0,71116.0
493,493,83697,83697,0.6652329235217511,0.7463306217839273,17.90894536243832,83728,2.4111217922504977,4.0,41.0,42,71116.0,69938.0
494,494,82271,82271,0.6652404857118547,0.8369811558657142,19.711587315092803,82238,2.5009535418518625,0.0,40.0,41,69938.0,67687.0
495,495,79677,79677,0.6670933895603499,0.7792812418501628,17.824052110395723,79690,2.446445093314732,1.0,39.0,40,67687.0,66673.0
496,496,78372,78372,0.6686571734803246,0.8807278463264538,19.72499106823865,78373,2.548505190461192,0.0,39.0,39,66673.0,66751.0
497,497,78470,78470,0.6657576143749203,0.8540710303256065,19.13008793169364,78460,2.519562143129656,3.0,40.0,39,66751.0,67995.0
498,498,79980,79980,0.6684296074018504,0.8086330186292036,18.49617404351088,80001,2.4780931902737837,2.0,42.0,40,67995.0,71248.0
499,499,83855,83855,0.66792677836742,0.7682224767320777,18.45470156818317,83857,2.435938515958522,3.0,43.0,42,71248.0,73062.0
500,500,85993,85993,0.6660193271545358,0.7895250997869099,19.423360040933563,85965,2.455948752745754,1.0,42.0,43,73062.0,72492.0
501,501,85091,85091,0.6660751430821121,1.009040772761892,24.46141190020096,85116,2.6753364386851977,8.0,38.0,42,72492.0,63488.0
502,502,74879,74879,0.6675169273093925,0.6250753038729683,13.505094886416751,74888,2.2932075846375657,0.0,36.0,38,63488.0,60469.0
503,503,71261,71261,0.6644167216289415,0.6837682889379901,14.092743576430305,71269,2.348241763171918,0.0,20.0,36,60469.0,32962.0
504,504,38955,38955,0.6658965472981645,0.6000021254223161,6.988884610447953,38962,2.265088198499744,0.0,17.0,20,32962.0,28424.0
505,505,33511,33511,0.666348363224016,0.787913845887481,7.889379606696309,33524,2.454367448327192,0.0,15.0,17,28424.0,24003.0
506,506,28506,28506,0.6667368273345963,0.4842839632070271,4.274187890268715,28503,2.1510709473571934,0.0,16.0,15,24003.0,26698.0
507,507,31504,31504,0.6678199593702387,0.8084844859838505,7.6248730319959375,31507,2.47708771020249,3.0,16.0,16,26698.0,25421.0
508,508,30225,30225,0.6694789081885856,0.4569228246228244,4.287907361455749,30221,2.1261994983242407,0.0,19.0,16,25421.0,31208.0
509,509,36912,36912,0.6659351972258344,0.6070395600790629,6.739271781534461,36908,2.27364613498938,0.0,23.0,19,31208.0,37497.0
510,510,44401,44401,0.6722371117767618,0.540332548563344,7.138690570032207,44397,2.212308952761789,0.0,27.0,23,37497.0,45731.0
511,511,53873,53873,0.6690549997215673,0.8606076925703428,13.473391123568392,53846,2.5297009561168355,5.0,29.0,27,45731.0,49546.0
512,512,58241,58241,0.6670215140536735,0.8862112232618494,14.88590511838739,58255,2.552496266194738,3.0,31.0,29,49546.0,52744.0
513,513,62041,62041,0.6673006560177946,0.8451191702685835,15.12190325752325,62047,2.5121009640209238,1.0,32.0,31,52744.0,53498.0
514,514,63111,63111,0.6619289822693349,0.6247707229757785,11.46544976311578,63098,2.286767836458253,0.0,33.0,32,53498.0,55389.0
515,515,65278,65278,0.6650019914825822,0.7065013532373215,13.366601305187046,65292,2.3716127410611163,1.0,32.0,33,55389.0,53743.0
516,516,63349,63349,0.6694659742063805,0.7068034673379473,12.975264013638732,63343,2.375925297893261,0.0,32.0,32,53743.0,54902.0
517,517,64537,64537,0.6684382602228179,0.9471566352040304,17.55069185118614,64517,2.615187855917545,5.0,32.0,32,54902.0,54495.0
518,518,64096,64096,0.6672803295057413,0.8310167250779632,15.342236645032452,64107,2.4987336443162147,4.0,30.0,32,54495.0,50908.0
519,519,59906,59906,0.6695155743998932,0.851402295516025,14.702016492504924,59914,2.522123761824029,2.0,30.0,30,50908.0,49349.0
520,520,58345,58345,0.6677864427114577,0.534158549499662,9.137869568943357,58349,2.201157333599711,0.0,30.0,30,49349.0,50070.0
521,521,59068,59068,0.6649793458386943,0.6436495586287156,11.08987946096025,59070,2.308562548790018,0.0,31.0,30,50070.0,51752.0
522,522,61054,61054,0.664051495397517,0.6198982210977735,11.009679955449274,61052,2.2821602813631205,0.0,33.0,31,51752.0,55120.0
523,523,65028,65028,0.6637448483730085,0.6234339313154966,11.772067417112629,65026,2.287245517859492,2.0,34.0,33,55120.0,56557.0
524,524,66765,66765,0.6667565341121845,0.5957008569563378,11.545001123343068,66757,2.261817512416157,0.0,32.0,34,56557.0,54929.0
525,525,64534,64534,0.6667648061486968,0.9187273948772156,17.020020454334148,64538,2.5855146893929617,3.0,30.0,32,54929.0,49742.0
526,526,58754,58754,0.6663035708207101,0.5925437008995028,10.17585185689485,58742,2.259303830505016,0.0,27.0,30,49742.0,46280.0
527,527,54376,54376,0.6670222156833897,0.9911323410348528,15.545865823157277,54392,2.659019548600337,4.0,20.0,27,46280.0,33765.0
528,528,39760,39760,0.6637575452716298,0.777355818280826,9.097937625754527,39765,2.440664068748431,0.0,17.0,20,33765.0,27845.0
529,529,32939,32939,0.6674458848173898,0.6219421130250078,6.1955432769665135,32945,2.2902572342594976,0.0,14.0,17,27845.0,23009.0
530,530,27213,27213,0.6649395509499136,0.7136056566688209,5.922610517032301,27218,2.3778827395124527,3.0,15.0,14,23009.0,23925.0
531,531,28422,28422,0.6664907466047428,0.4815578326688864,4.251811976637816,28425,2.148730835660132,0.0,16.0,15,23925.0,25409.0
532,532,30208,30208,0.6643935381355932,0.4302633400327938,4.032210010593221,30209,2.0936951885066954,0.0,20.0,16,25409.0,33589.0
533,533,39604,39604,0.664983335016665,0.7895219878599175,9.223765276234724,39598,2.455319716486789,3.0,23.0,20,33589.0,38377.0
534,534,45291,45291,0.6700448212669183,0.7266719432809922,9.684021107946393,45283,2.397150867751224,2.0,28.0,23,38377.0,46156.0
535,535,54556,54556,0.6649497763765672,0.5472103662795593,8.755132341080724,54556,2.211051909637541,0.0,30.0,28,46156.0,50705.0
536,536,59737,59737,0.6657682843129049,0.785890234038361,13.572710380501196,59714,2.4512226667970407,3.0,32.0,30,50705.0,53584.0
537,537,63162,63162,0.667014977359805,0.6949619354259742,12.71682340647858,63184,2.36236559351706,0.0,33.0,32,53584.0,56051.0
538,538,65994,65994,0.6701366790920387,0.8564069590462507,16.27123677910113,65972,2.5271334954610745,7.0,33.0,33,56051.0,56374.0
539,539,66278,66278,0.6694830863936752,0.924496944450628,17.580977096472434,66286,2.594624828707252,4.0,33.0,33,56374.0,55001.0
540,540,64895,64895,0.668187071423068,0.6464336705736401,12.173264504199093,64901,2.315362462835,0.0,33.0,33,55001.0,54803.0
541,541,64699,64699,0.6691602652282106,0.6256914011027558,11.773551368645574,64706,2.296580019960257,1.0,32.0,33,54803.0,53219.0
542,542,62823,62823,0.6651544816388902,0.609653436120684,11.148814924470337,62819,2.275373255559267,0.0,31.0,32,53219.0,52092.0
543,543,61377,61377,0.6679049155221011,0.7074494117256994,12.572853023119407,61392,2.375377119328576,0.0,30.0,31,52092.0,51439.0
544,544,60475,60475,0.6628854898718479,0.9362571227627894,16.288945845390657,60454,2.6002264805573776,5.0,31.0,30,51439.0,51638.0
545,545,60937,60937,0.6678865057354316,0.6380103784622366,11.353758800072203,60938,2.305631400548567,0.0,30.0,31,51638.0,51083.0
546,546,60084,60084,0.664120231675654,0.8358871863796384,14.507023500432728,60095,2.500142226360568,4.0,32.0,30,51083.0,54410.0
547,547,64032,64032,0.6683533233383309,0.8664336276238341,16.004122938530735,64025,2.5347824222723854,5.0,33.0,32,54410.0,55062.0
548,548,64966,64966,0.6679955669119232,0.6435499538507413,12.12472678016193,64971,2.312991729103803,3.0,33.0,33,55062.0,56334.0
549,549,66265,66265,0.6657360597600543,0.8655857129379905,16.50082245529314,66255,2.53141651753577,7.0,29.0,33,56334.0,48733.0
550,550,57435,57435,0.6649429790197615,0.7100756002376043,11.859597806215724,57439,2.375015228824141,2.0,28.0,29,48733.0,46437.0
551,551,54834,54834,0.6603931867089762,0.5857299953951708,9.432140642666958,54837,2.245406257393836,0.0,23.0,28,46437.0,38826.0
552,552,45723,45723,0.6650482251820746,0.7939596173176015,10.60523150274479,45732,2.458846841146924,2.0,19.0,23,38826.0,30361.0
553,553,36054,36054,0.6676096965662617,0.4525980218664459,4.982221112775282,36061,2.1208945795158938,0.0,17.0,19,30361.0,27206.0
554,554,32300,32300,0.6667492260061919,0.4506214321415802,4.484767801857585,32306,2.116401738282295,0.0,18.0,17,27206.0,28606.0
555,555,34018,34018,0.6668234464107238,0.4329194313867325,4.525339526133224,34006,2.0984654775487166,0.0,18.0,18,28606.0,30070.0
556,556,35465,35465,0.661271676300578,0.6909729308774016,7.320118426617792,35470,2.3521772681353554,0.0,22.0,18,30070.0,35046.0
557,557,41643,41643,0.6640011526547078,0.3917332568456754,4.961770285522177,41646,2.0559868248594406,0.0,26.0,22,35046.0,44133.0
558,558,51957,51957,0.6651654252554997,0.8081640268877914,12.22279962276498,51939,2.471591943515388,2.0,30.0,26,44133.0,49684.0
559,559,58685,58685,0.6693874073442958,0.6157543774748216,10.574337564965491,58684,2.285891187169288,0.0,33.0,30,49684.0,55798.0
560,560,65718,65718,0.6667579658541039,0.7579683597453036,14.378146017833776,65707,2.424869553412176,3.0,35.0,33,55798.0,60044.0
561,561,70554,70554,0.6663265016866513,0.9301550675785644,18.79857981120844,70565,2.5965974329871693,7.0,36.0,35,60044.0,61399.0
562,562,72211,72211,0.6666989793798729,0.8283528097316883,17.1501710265749,72199,2.4952236355468465,0.0,37.0,36,61399.0,61983.0
563,563,73084,73084,0.6664249356904384,0.647735482487156,13.67875321547808,73083,2.3132513197357683,0.0,36.0,37,61983.0,61097.0
564,564,71883,71883,0.6651642251992822,0.7880104973931398,16.279774077320088,71903,2.452772292235503,2.0,35.0,36,61097.0,59704.0
565,565,70229,70229,0.6694100727619644,0.8532125956466291,17.18031012829458,70207,2.523285075960789,1.0,35.0,35,59704.0,58833.0
566,566,69331,69331,0.6662531912131658,0.6843365016443032,13.69879274783286,69333,2.349258347280605,0.0,34.0,35,58833.0,57859.0
567,567,68053,68053,0.6653049828809898,0.7778485222033334,15.228160404390696,68059,2.443197925725274,0.0,34.0,34,57859.0,57368.0
568,568,67574,67574,0.6662029774765442,0.7294431883415814,14.246722112054933,67574,2.394950812644202,2.0,34.0,34,57368.0,56993.0
569,569,67197,67197,0.662663511763918,0.661972221284741,12.884846049674836,67199,2.3248789050698626,2.0,34.0,34,56993.0,57272.0
570,570,67483,67483,0.6634411629595602,0.7225479413784811,14.083532148837484,67472,2.386472349881082,0.0,36.0,34,57272.0,61473.0
571,571,72267,72267,0.6683825259108583,0.8731247339953996,18.08775789779568,72285,2.542826322392097,4.0,37.0,36,61473.0,62071.0
572,572,73186,73186,0.6649359167053808,0.6796524417858931,14.350271909928129,73177,2.3457617971840774,2.0,36.0,37,62071.0,61091.0
573,573,71910,71910,0.6653872896676402,0.8345899913851259,17.21842581004033,71912,2.5000807120384345,7.0,32.0,36,61091.0,53037.0
574,574,62628,62628,0.6690777288113943,0.6023465737363648,10.986491665069936,62637,2.272192615399616,0.0,31.0,32,53037.0,51080.0
575,575,60380,60380,0.6655183835707188,0.5461193821890891,9.662073534282875,60380,2.21176824870125,0.0,20.0,31,51080.0,33053.0
576,576,39051,39051,0.6650789992573813,0.648448603934783,7.553302092135925,39056,2.3140431673170183,1.0,18.0,20,33053.0,28817.0
577,577,34202,34202,0.6657213028477866,0.4528865606207393,4.7479971931466,34217,2.1186167319790283,0.0,15.0,18,28817.0,23180.0
578,578,27685,27685,0.6673288784540364,0.3446671232727971,3.0454758894708327,27680,2.012015646300481,0.0,15.0,15,23180.0,24660.0
579,579,29166,29166,0.6696838784886512,0.6382868266779104,5.658643626140026,29160,2.3061430219418257,0.0,16.0,15,24660.0,25789.0
580,580,30579,30579,0.6701985022400995,0.5160512490110571,4.848392687792276,30589,2.185467942365449,0.0,19.0,16,25789.0,31463.0
581,581,37178,37178,0.6701005971273334,0.6832536493825063,7.579670773037818,37166,2.3547228546951264,1.0,25.0,19,31463.0,41079.0
582,582,48586,48586,0.6654180216523279,0.5517616461465537,7.962273082781048,48579,2.217433186654731,0.0,27.0,25,41079.0,45730.0
583,583,53829,53829,0.6675769566590499,0.8325833836237421,13.002080662839733,53833,2.5004151327113435,1.0,30.0,27,45730.0,50894.0
584,584,59931,59931,0.6687357127363134,0.8141418526547219,14.112295806844536,59921,2.481465536794229,9.0,32.0,30,50894.0,53233.0
585,585,62831,62831,0.671292833155608,0.6104811361264234,11.136063408190225,62833,2.282177358858623,0.0,33.0,32,53233.0,54618.0
586,586,64530,64530,0.667472493413916,0.597931663926914,11.196311792964512,64518,2.26554414470207,0.0,34.0,33,54618.0,56281.0
587,587,66466,66466,0.6642644359522162,0.5324610898535016,10.304200643938254,66481,2.1957441248444014,0.0,32.0,34,56281.0,54670.0
588,588,64291,64291,0.6655986063368123,0.8772561370161471,16.20950055217682,64282,2.5429372399208083,4.0,32.0,32,54670.0,54035.0
589,589,63641,63641,0.6681698904794079,0.7232919330869142,13.300718090539116,63641,2.39109127399598,2.0,32.0,32,54035.0,53507.0
590,590,63106,63106,0.6674642664722847,0.662536771131083,12.131461350743194,63107,2.329157669262473,0.0,31.0,32,53507.0,52250.0
591,591,61552,61552,0.6674356641538861,0.7459036702472999,13.307398622303094,61553,2.4137760331323554,1.0,30.0,31,52250.0,50484.0
592,592,59497,59497,0.6642687866615123,0.7016473356732076,12.110039161638404,59487,2.3661045556175595,1.0,30.0,30,50484.0,50854.0
593,593,59846,59846,0.6649901413628313,0.8123901341067388,14.09811850416068,59863,2.475860229577854,3.0,31.0,30,50854.0,52396.0
594,594,61705,61705,0.6677902925208654,0.7908035233644027,14.118158982254274,61702,2.459285481770146,2.0,32.0,31,52396.0,53324.0
595,595,62938,62938,0.6678795004607709,0.6456048093930005,11.813832660713718,62924,2.312441424316368,0.0,34.0,32,53324.0,57744.0
596,596,67938,67938,0.667917807412641,0.8144085337441537,15.882157261032118,67944,2.482766781036702,0.0,32.0,34,57744.0,54460.0
597,597,64074,64074,0.6656210007179199,0.8675947644151113,16.029497143927333,64078,2.5329340170607475,6.0,30.0,32,54460.0,50219.0
598,598,59215,59215,0.6673815756142869,0.6865548455941362,11.83288018238622,59219,2.353798920652434,0.0,26.0,30,50219.0,44196.0
599,599,51990,51990,0.6668205424120023,0.8670414626086619,13.070821311790729,51996,2.534645690851534,0.0,23.0,26,44196.0,38808.0
600,600,45711,45711,0.6672573341208899,0.7878007040196593,10.54197020410842,45711,2.455815339160196,1.0,20.0,23,38808.0,32928.0
601,601,38934,38934,0.6672060409924487,0.6259947079520056,7.2997380181846205,38934,2.2918619107044758,2.0,17.0,20,32928.0,27279.0
602,602,32366,32366,0.6644318111598592,0.4771974841821765,4.748130754495458,32379,2.140903585601467,0.0,18.0,17,27279.0,28846.0
603,603,34250,34250,0.6638248175182482,0.451333913318871,4.73734306569343,34246,2.1148960161611914,0.0,20.0,18,28846.0,32208.0
604,604,38220,38220,0.6635007849293564,0.4523619148839736,5.258869701726844,38208,2.116660704647148,0.0,21.0,20,32208.0,33987.0
605,605,40278,40278,0.6694225135309598,0.4938273220131962,5.983936640349571,40287,2.1627092648025665,0.0,28.0,21,33987.0,47787.0
606,606,56226,56226,0.6691210472023619,0.9054379671853756,14.709920677266744,56211,2.573340466162637,8.0,33.0,28,47787.0,55274.0
607,607,65186,65186,0.6672445003528364,0.69323926126659,13.09768968796981,65174,2.361076743304686,0.0,35.0,33,55274.0,60006.0
608,608,70548,70548,0.6633497760390089,0.9003045977416405,18.2225718659636,70530,2.564075567784695,8.0,38.0,35,60006.0,64596.0
609,609,76001,76001,0.6644254680859463,0.8137919839400881,17.72934566650439,76008,2.478597383142172,4.0,39.0,38,64596.0,67058.0
